unit,cycle,Nc,NRc,T50,T30,htBleed,P30,phi,T24,Ps30,W31,W32,NRf,Nf,BPR,RUL
86,73,9058.03,8140.86,1403.74,1590.24,391,553.91,521.8,642.57,47.41,38.93,23.34,2388.07,2388.08,8.3992,125
86,74,9065.91,8136.9,1399.68,1584.66,394,552.95,521.49,642.82,47.5,38.98,23.3142,2388.09,2388.07,8.4175,125
86,75,9061.75,8146.8,1408.74,1589.88,393,553.55,521.83,642.86,47.34,38.88,23.2704,2387.98,2388.04,8.4516,125
86,76,9056.33,8140.06,1405.48,1584.85,394,553.53,522.42,642.63,47.49,38.92,23.3805,2388.06,2388.09,8.4123,125
86,77,9057.95,8145.02,1403.84,1584.13,392,553.75,521.25,642.42,47.46,38.82,23.4621,2388.06,2388.04,8.441,125
86,78,9063.94,8140.22,1409.85,1596.66,393,553.84,522.01,642.65,47.46,38.83,23.3243,2388.04,2388.06,8.4709,125
86,79,9060.98,8140.79,1401.95,1590.86,393,553.22,521.74,641.79,47.4,38.76,23.3842,2388.01,2388.06,8.4348,125
86,80,9056.1,8138.73,1410.8,1594.69,394,553.73,521.73,642.87,47.6,38.97,23.2501,2388.04,2388.06,8.4576,125
86,81,9057.17,8141.66,1400.43,1592.74,390,552.9,521.67,642.3,47.33,38.93,23.3784,2388.0,2388.05,8.4107,125
86,82,9061.16,8143.35,1400.16,1588.83,392,553.55,522.0,642.23,47.42,38.77,23.3774,2388.13,2388.06,8.4267,125
86,83,9065.06,8140.18,1414.48,1587.5,392,553.99,521.81,642.92,47.54,38.98,23.327,2388.06,2388.05,8.4421,125
86,84,9059.41,8143.37,1403.45,1586.72,391,553.69,521.9,642.87,47.43,38.87,23.3857,2388.02,2388.08,8.4201,125
86,85,9061.6,8136.49,1403.68,1586.38,393,553.32,521.83,642.41,47.57,38.86,23.3554,2388.08,2388.07,8.4654,125
86,86,9050.66,8133.54,1403.57,1589.79,393,553.81,521.97,642.29,47.49,38.93,23.309,2388.09,2388.1,8.3744,125
86,87,9055.87,8136.61,1406.25,1587.57,393,553.44,521.68,642.84,47.3,38.81,23.2373,2388.07,2388.05,8.4429,125
86,88,9057.02,8139.92,1405.39,1583.97,394,553.41,521.89,642.3,47.6,38.78,23.3478,2388.1,2388.09,8.4655,125
86,89,9066.3,8141.03,1401.04,1592.81,393,554.22,521.62,642.33,47.51,38.94,23.3575,2388.11,2388.04,8.4557,125
86,90,9061.28,8142.25,1404.52,1587.38,394,553.58,521.79,642.79,47.36,38.8,23.2953,2388.06,2388.01,8.4569,125
86,91,9065.41,8142.95,1407.73,1594.95,394,553.85,521.32,642.42,47.36,38.8,23.2176,2388.05,2388.08,8.4456,125
86,92,9057.55,8140.97,1408.96,1585.68,392,553.53,521.42,642.52,47.52,38.82,23.3346,2388.09,2388.04,8.4173,125
86,93,9064.8,8140.09,1408.24,1589.33,392,552.74,521.47,641.78,47.38,38.96,23.399,2388.08,2388.08,8.4391,125
86,94,9066.93,8143.43,1396.55,1598.85,393,553.92,522.48,642.48,47.41,38.99,23.3058,2388.05,2388.11,8.4274,125
86,95,9061.33,8137.31,1409.29,1585.16,392,553.18,522.29,642.55,47.34,38.83,23.3525,2388.05,2388.01,8.4537,125
86,96,9060.06,8146.37,1402.59,1590.2,391,553.82,521.5,642.72,47.48,38.71,23.3368,2388.06,2388.05,8.4068,125
86,97,9062.79,8139.09,1409.0,1590.79,393,553.5,521.95,642.44,47.44,38.9,23.3345,2388.13,2388.1,8.4363,125
86,98,9054.2,8141.72,1405.74,1584.06,392,553.1,521.46,642.84,47.49,39.05,23.299,2388.08,2388.09,8.427,125
86,99,9065.45,8146.17,1398.4,1588.6,393,554.03,522.17,642.55,47.5,38.81,23.2482,2388.06,2388.03,8.4167,125
86,100,9055.09,8139.18,1404.37,1586.94,394,553.24,521.56,642.46,47.37,38.95,23.4177,2388.06,2388.05,8.4393,125
86,101,9059.49,8145.05,1414.19,1588.51,394,553.69,521.76,642.27,47.41,38.86,23.2972,2388.13,2388.09,8.4343,125
86,102,9050.77,8141.63,1401.84,1587.56,392,553.67,521.2,642.12,47.72,38.79,23.3791,2388.06,2388.12,8.451,125
86,103,9060.59,8141.23,1411.57,1591.57,393,553.79,522.05,642.14,47.64,38.88,23.3766,2388.08,2388.08,8.3956,125
86,104,9058.82,8139.13,1412.47,1588.26,392,553.54,521.43,642.56,47.33,38.99,23.3573,2388.1,2388.05,8.4732,125
86,105,9064.91,8142.11,1408.35,1586.84,392,553.01,521.61,642.85,47.4,38.77,23.311,2388.1,2388.03,8.4111,125
86,106,9068.81,8142.29,1402.23,1583.57,392,554.32,521.64,642.87,47.53,38.71,23.3595,2388.06,2388.04,8.3946,125
86,107,9064.99,8142.54,1404.61,1591.89,393,553.45,522.03,642.07,47.59,38.94,23.2784,2388.05,2388.06,8.4237,125
86,108,9065.28,8139.87,1413.69,1584.52,392,554.46,521.76,642.55,47.54,38.81,23.366,2388.12,2388.04,8.4326,125
86,109,9066.45,8144.14,1400.6,1591.23,393,553.78,521.91,642.21,47.45,38.87,23.2669,2388.05,2388.11,8.4631,125
86,110,9064.54,8140.19,1404.62,1586.58,394,553.46,521.01,642.52,47.44,38.88,23.3698,2388.08,2388.08,8.4429,125
86,111,9057.24,8142.96,1412.05,1589.44,393,553.24,521.38,642.51,47.34,38.69,23.3234,2388.1,2388.05,8.4403,125
86,112,9062.82,8148.27,1404.91,1585.28,393,553.79,521.7,642.44,47.5,38.65,23.2877,2388.09,2388.07,8.4457,125
86,113,9065.29,8137.01,1403.21,1587.49,394,553.6,521.51,642.85,47.47,38.76,23.4275,2388.09,2388.13,8.4238,125
86,114,9060.87,8139.27,1406.54,1591.12,393,553.47,521.24,642.33,47.29,38.85,23.2872,2388.09,2388.04,8.4031,125
86,115,9061.64,8146.89,1399.22,1585.45,392,553.91,521.36,642.46,47.37,38.63,23.3533,2388.13,2388.1,8.4327,125
86,116,9059.88,8142.48,1403.44,1591.99,393,554.05,521.79,643.01,47.48,38.9,23.2754,2388.04,2388.07,8.4665,125
86,117,9065.5,8146.07,1409.88,1586.9,393,553.33,521.49,642.95,47.67,38.78,23.2679,2388.05,2388.1,8.4197,125
86,118,9079.16,8137.81,1403.88,1589.66,392,553.41,521.61,642.51,47.45,38.78,23.3363,2388.11,2388.12,8.4353,125
86,119,9062.91,8141.27,1410.15,1593.37,394,553.49,521.46,642.66,47.5,38.89,23.3018,2388.09,2388.07,8.4431,125
86,120,9058.07,8139.78,1406.47,1591.3,392,554.14,521.46,642.23,47.49,38.75,23.261,2388.07,2388.02,8.4462,125
86,121,9056.53,8141.99,1411.55,1594.7,393,553.37,521.18,642.72,47.58,38.63,23.2218,2388.08,2388.09,8.4295,125
86,122,9059.99,8145.9,1405.14,1586.44,392,553.76,521.66,643.05,47.46,38.94,23.3342,2388.11,2388.11,8.4094,125
86,123,9066.68,8138.46,1403.93,1589.29,392,553.0,521.98,642.64,47.47,38.86,23.3314,2388.13,2388.1,8.4435,125
86,124,9055.95,8137.4,1406.5,1585.95,393,553.1,521.63,642.65,47.38,38.67,23.3577,2388.14,2388.09,8.4223,125
86,125,9063.75,8139.07,1405.79,1595.51,393,553.36,521.59,642.05,47.68,38.88,23.2268,2388.08,2388.06,8.4494,125
86,126,9068.39,8144.9,1407.17,1586.75,393,553.52,521.87,642.63,47.46,38.72,23.2735,2388.13,2388.07,8.4359,125
86,127,9067.32,8139.36,1400.97,1587.29,392,552.78,521.16,642.51,47.54,38.91,23.327,2388.07,2388.16,8.4613,125
86,128,9052.49,8138.47,1404.41,1597.15,393,554.06,521.87,642.32,47.39,38.9,23.323,2388.05,2388.14,8.4203,125
86,129,9063.42,8142.17,1406.03,1588.95,393,553.26,521.34,642.41,47.51,38.84,23.3432,2388.13,2388.06,8.4493,125
86,130,9071.72,8131.53,1408.43,1588.9,392,553.69,521.85,642.88,47.61,38.82,23.3359,2388.12,2388.08,8.4318,125
86,131,9056.05,8142.94,1408.46,1588.28,394,553.55,521.53,642.31,47.56,39.09,23.3946,2388.1,2388.05,8.4074,125
86,132,9061.61,8145.74,1407.2,1588.77,394,552.79,521.57,641.71,47.32,39.0,23.3184,2388.13,2388.1,8.4156,125
86,133,9058.77,8145.36,1406.57,1589.01,393,553.34,521.31,642.28,47.45,38.79,23.2998,2388.12,2388.11,8.428,125
86,134,9064.76,8145.07,1415.72,1590.46,392,553.09,521.68,642.61,47.55,38.83,23.3312,2388.11,2388.06,8.435,125
86,135,9065.48,8146.1,1400.14,1589.19,393,553.09,521.28,642.62,47.53,38.91,23.388,2388.08,2388.05,8.4238,125
86,136,9061.91,8135.42,1398.04,1585.5,393,553.63,521.61,642.75,47.35,38.78,23.2332,2388.12,2388.08,8.4272,125
86,137,9060.02,8145.66,1409.55,1588.93,394,553.58,521.3,642.34,47.5,39.0,23.3441,2388.06,2388.1,8.4204,125
86,138,9061.23,8136.0,1403.95,1586.62,393,552.66,521.11,642.75,47.59,38.67,23.2312,2388.05,2388.13,8.4374,125
86,139,9057.85,8147.48,1406.16,1591.15,394,553.4,521.17,642.82,47.66,38.94,23.3033,2388.07,2388.06,8.4524,125
86,140,9061.23,8139.58,1412.52,1592.21,393,553.69,521.3,642.5,47.37,38.96,23.3758,2388.11,2388.09,8.4635,125
86,141,9061.28,8136.98,1410.79,1591.5,393,553.55,521.45,642.83,47.46,38.94,23.2154,2388.08,2388.09,8.4466,125
86,142,9063.22,8135.9,1419.51,1586.2,394,554.19,521.3,642.56,47.43,38.82,23.2604,2388.1,2388.14,8.4621,125
86,143,9060.63,8139.04,1409.57,1592.73,393,553.73,521.42,642.6,47.59,38.63,23.2103,2388.09,2388.08,8.4555,125
86,144,9064.65,8142.63,1414.97,1589.63,395,553.22,521.11,642.69,47.59,39.04,23.3475,2388.09,2388.12,8.4324,125
86,145,9063.45,8146.99,1406.2,1596.51,392,553.4,520.96,642.22,47.65,38.65,23.2874,2388.14,2388.08,8.4271,125
86,146,9068.96,8140.88,1411.44,1592.56,394,553.01,521.48,642.37,47.53,38.83,23.2269,2388.09,2388.13,8.421,125
86,147,9064.58,8143.43,1407.24,1588.8,394,553.84,521.31,642.83,47.39,38.83,23.3666,2388.02,2388.05,8.4333,125
86,148,9069.58,8137.12,1407.06,1593.4,394,553.47,521.44,642.28,47.54,38.68,23.3038,2388.13,2388.17,8.4461,125
86,149,9065.47,8145.98,1411.52,1600.85,393,553.57,521.81,642.41,47.63,38.6,23.3651,2388.13,2388.11,8.4504,125
86,150,9071.28,8143.55,1408.32,1591.17,393,553.74,521.11,642.95,47.53,38.94,23.2857,2388.11,2388.1,8.4318,125
86,151,9061.54,8141.78,1406.46,1600.2,394,553.33,521.3,642.77,47.57,38.8,23.33,2388.1,2388.06,8.4659,125
86,152,9067.46,8143.21,1406.14,1576.97,394,553.33,521.55,642.53,47.46,38.74,23.2904,2388.05,2388.09,8.4582,125
86,153,9071.0,8143.69,1410.03,1583.45,394,553.21,521.17,642.92,47.63,38.87,23.3039,2388.1,2388.09,8.4333,125
86,154,9067.42,8140.83,1411.58,1589.0,391,552.94,521.56,642.94,47.51,38.91,23.4155,2388.13,2388.05,8.4479,124
86,155,9069.07,8138.4,1409.78,1590.13,393,553.51,521.62,642.16,47.49,38.78,23.3223,2388.06,2388.04,8.4609,123
86,156,9068.54,8142.11,1411.31,1587.09,394,554.2,521.91,642.7,47.61,38.73,23.3187,2388.07,2388.13,8.4537,122
86,157,9061.91,8146.82,1410.56,1595.92,396,553.14,521.27,642.77,47.61,38.83,23.2145,2388.08,2388.08,8.4478,121
86,158,9066.35,8142.03,1404.83,1597.68,394,553.74,521.61,642.62,47.46,38.88,23.3596,2388.09,2388.09,8.4474,120
86,159,9065.63,8143.45,1405.09,1595.28,393,552.9,521.17,642.38,47.61,38.76,23.2907,2388.08,2388.08,8.4264,119
86,160,9060.13,8141.26,1420.97,1595.97,394,553.77,521.05,642.48,47.59,38.83,23.3169,2388.12,2388.1,8.4243,118
86,161,9068.07,8149.68,1409.65,1586.1,393,552.97,521.42,642.72,47.49,39.02,23.4212,2388.1,2388.07,8.4263,117
86,162,9068.01,8139.15,1414.57,1598.78,394,553.31,521.61,642.67,47.6,38.8,23.4056,2388.07,2388.15,8.4154,116
86,163,9060.64,8142.58,1404.93,1587.0,393,553.06,521.81,642.68,47.54,38.84,23.3249,2388.12,2388.06,8.452,115
86,164,9064.08,8145.07,1407.99,1597.33,393,553.17,521.28,643.09,47.62,38.77,23.2752,2388.14,2388.1,8.4352,114
86,165,9067.84,8142.13,1410.11,1586.84,393,552.97,521.54,642.86,47.6,38.76,23.2791,2388.16,2388.1,8.4293,113
86,166,9067.27,8144.0,1407.36,1584.96,393,553.39,521.82,642.5,47.53,38.75,23.2471,2388.12,2388.09,8.4366,112
86,167,9070.24,8141.9,1407.77,1592.23,395,553.26,521.38,642.58,47.48,38.67,23.3253,2388.09,2388.11,8.4722,111
86,168,9067.68,8144.61,1418.3,1590.79,396,552.79,521.33,642.77,47.64,38.8,23.251,2388.12,2388.12,8.4178,110
86,169,9059.56,8145.87,1410.96,1591.65,392,552.35,521.04,642.65,47.59,38.72,23.2506,2388.12,2388.13,8.4865,109
86,170,9069.24,8149.64,1416.82,1590.42,393,553.36,521.0,642.51,47.46,39.0,23.2467,2388.09,2388.13,8.4496,108
86,171,9064.64,8140.72,1415.5,1586.51,393,553.02,521.41,642.6,47.49,39.02,23.2366,2388.11,2388.12,8.4231,107
86,172,9064.33,8141.51,1419.38,1593.31,394,553.3,521.38,642.36,47.71,38.64,23.1202,2388.07,2388.14,8.4449,106
86,173,9065.35,8143.8,1404.28,1586.88,395,553.25,520.98,642.53,47.61,38.87,23.3192,2388.08,2388.17,8.4305,105
86,174,9067.68,8146.5,1412.62,1594.15,394,553.7,521.21,642.81,47.51,38.78,23.3133,2388.08,2388.09,8.4945,104
86,175,9069.02,8146.21,1418.71,1598.09,395,553.75,521.08,642.84,47.57,39.03,23.2723,2388.14,2388.14,8.4311,103
86,176,9067.16,8145.75,1411.73,1593.97,394,553.1,521.13,643.1,47.61,38.83,23.3606,2388.09,2388.1,8.4363,102
86,177,9068.05,8141.57,1414.81,1595.03,394,553.03,521.25,643.08,47.51,38.68,23.1713,2388.11,2388.13,8.4606,101
86,178,9063.98,8143.97,1413.78,1590.57,393,553.3,521.1,643.13,47.65,38.77,23.2595,2388.09,2388.08,8.462,100
86,179,9063.86,8139.6,1419.92,1589.89,393,553.81,521.38,643.36,47.61,38.81,23.2032,2388.09,2388.06,8.4344,99
86,180,9064.3,8145.27,1411.1,1583.08,394,553.4,521.08,642.48,47.65,38.87,23.265,2388.14,2388.12,8.4469,98
86,181,9071.28,8141.6,1409.94,1597.61,394,553.15,520.61,642.75,47.73,39.01,23.2017,2388.12,2388.13,8.4523,97
86,182,9066.43,8145.07,1409.47,1586.93,395,553.27,520.76,642.33,47.7,39.07,23.1016,2388.16,2388.1,8.42,96
86,183,9071.98,8141.7,1410.74,1587.02,395,552.82,521.19,642.92,47.64,38.69,23.3121,2388.12,2388.15,8.4648,95
86,184,9068.22,8149.71,1407.53,1596.74,392,552.48,520.76,642.89,47.42,38.81,23.3092,2388.17,2388.12,8.4644,94
86,185,9062.82,8144.75,1418.54,1587.89,394,553.49,521.23,642.79,47.6,38.68,23.155,2388.14,2388.09,8.4498,93
86,186,9069.54,8143.7,1402.73,1594.92,395,552.66,521.5,643.37,47.7,38.86,23.3004,2388.17,2388.14,8.4489,92
86,187,9066.04,8144.39,1409.2,1595.69,393,553.1,521.21,643.17,47.69,38.71,23.3564,2388.16,2388.1,8.4499,91
86,188,9063.07,8137.83,1416.28,1593.97,394,552.25,520.57,641.89,47.56,38.69,23.2821,2388.17,2388.15,8.4433,90
86,189,9066.78,8141.34,1415.6,1595.87,393,552.35,521.06,643.04,47.64,38.58,23.2123,2388.17,2388.1,8.4642,89
86,190,9068.12,8139.83,1408.38,1591.71,395,553.34,521.35,642.85,47.51,38.73,23.1818,2388.15,2388.1,8.4569,88
86,191,9065.22,8142.12,1406.86,1594.57,395,552.7,521.22,643.09,47.71,38.72,23.1956,2388.14,2388.15,8.4545,87
86,192,9068.89,8141.02,1408.09,1590.54,394,552.66,521.07,642.79,47.75,38.61,23.2421,2388.09,2388.17,8.4348,86
86,193,9065.52,8143.18,1412.65,1593.63,393,553.07,521.25,642.4,47.61,38.56,23.2479,2388.16,2388.14,8.4509,85
86,194,9067.56,8146.56,1414.5,1585.12,394,553.63,521.11,643.14,47.77,38.81,23.1722,2388.11,2388.09,8.4813,84
86,195,9071.79,8149.14,1413.6,1586.95,393,553.43,521.42,642.4,47.77,38.74,23.3458,2388.13,2388.11,8.4894,83
86,196,9069.62,8146.11,1408.03,1588.21,393,552.39,521.21,643.33,47.64,38.75,23.1912,2388.08,2388.13,8.4556,82
86,197,9073.93,8142.75,1414.18,1594.28,394,552.47,521.28,643.04,47.64,38.7,23.2989,2388.11,2388.09,8.4566,81
86,198,9066.91,8143.48,1423.74,1591.02,395,552.65,520.42,642.32,47.55,38.79,23.2608,2388.15,2388.16,8.4685,80
86,199,9061.99,8144.93,1411.43,1585.29,394,553.12,520.64,643.07,47.64,38.74,23.2555,2388.02,2388.15,8.4541,79
86,200,9078.69,8141.84,1415.46,1594.51,396,553.12,521.4,642.76,47.59,38.8,23.1251,2388.14,2388.17,8.4735,78
86,201,9069.83,8142.73,1413.96,1597.73,393,553.42,520.91,642.71,47.58,38.82,23.3117,2388.09,2388.11,8.489,77
86,202,9068.83,8151.09,1410.48,1594.56,393,552.63,520.66,642.51,47.68,38.62,23.2881,2388.12,2388.15,8.4527,76
86,203,9072.5,8146.18,1416.79,1597.18,395,552.84,521.08,642.84,47.71,38.79,23.3258,2388.1,2388.13,8.4791,75
86,204,9070.73,8140.84,1416.37,1596.08,395,552.96,521.09,643.06,47.8,38.74,23.1096,2388.08,2388.17,8.4432,74
86,205,9074.23,8147.01,1419.62,1594.62,395,552.63,520.65,643.59,47.67,38.78,23.2472,2388.16,2388.11,8.4587,73
86,206,9072.35,8146.67,1418.03,1594.77,393,551.65,521.57,643.23,47.69,38.79,23.2514,2388.16,2388.08,8.4753,72
86,207,9076.18,8146.17,1415.34,1592.01,393,553.09,521.38,643.18,47.77,38.54,23.3119,2388.14,2388.16,8.4762,71
86,208,9068.05,8144.19,1417.7,1596.17,395,553.61,520.79,643.25,47.55,38.76,23.1731,2388.13,2388.13,8.4721,70
86,209,9067.28,8151.82,1418.72,1597.58,396,552.55,521.5,642.65,47.77,38.66,23.2609,2388.11,2388.18,8.464,69
86,210,9067.42,8147.31,1414.58,1591.83,393,553.12,520.84,642.8,47.81,38.76,23.2048,2388.11,2388.12,8.4718,68
86,211,9065.58,8148.13,1420.59,1593.48,393,552.5,520.73,642.71,47.83,38.53,23.1682,2388.06,2388.17,8.46,67
86,212,9067.96,8143.4,1409.22,1599.12,394,553.24,521.05,643.14,47.82,38.71,23.1847,2388.1,2388.14,8.4833,66
86,213,9065.16,8147.18,1414.92,1594.6,393,552.77,521.34,643.69,47.65,38.74,23.1781,2388.18,2388.15,8.4752,65
86,214,9067.76,8148.98,1412.87,1584.98,392,552.68,520.57,643.17,47.76,38.66,23.171,2388.1,2388.09,8.479,64
86,215,9068.82,8146.0,1417.88,1593.14,395,552.2,520.57,643.21,47.9,38.62,23.2325,2388.15,2388.15,8.4947,63
86,216,9063.27,8146.64,1416.51,1592.99,395,553.18,520.8,643.29,47.79,38.81,23.1699,2388.16,2388.13,8.4623,62
86,217,9070.48,8149.27,1419.03,1598.84,393,553.35,520.76,643.11,47.56,38.62,23.1153,2388.14,2388.15,8.4794,61
86,218,9062.72,8151.4,1415.43,1589.17,394,552.95,521.15,643.47,47.59,38.67,23.1817,2388.16,2388.07,8.4714,60
86,219,9069.06,8144.14,1409.24,1595.67,394,552.57,521.07,643.14,47.7,38.84,23.2217,2388.13,2388.13,8.4764,59
86,220,9073.71,8150.31,1417.21,1596.03,395,552.54,520.84,643.39,48.06,38.58,23.3473,2388.13,2388.11,8.4669,58
86,221,9069.27,8141.93,1417.84,1591.48,394,553.08,521.53,643.28,47.76,38.75,23.117,2388.17,2388.11,8.4588,57
86,222,9082.9,8143.66,1413.81,1593.61,394,552.48,520.64,642.95,47.85,38.42,23.2519,2388.16,2388.15,8.491,56
86,223,9069.13,8146.92,1410.86,1594.97,395,552.65,520.04,643.9,47.6,38.48,23.1962,2388.12,2388.11,8.491,55
86,224,9074.06,8142.5,1413.61,1591.28,395,552.57,520.48,642.43,47.64,38.69,23.0888,2388.18,2388.18,8.4593,54
86,225,9068.17,8144.54,1418.79,1599.05,393,553.51,520.68,643.28,47.72,38.78,23.3133,2388.12,2388.17,8.4916,53
86,226,9064.08,8146.49,1415.77,1592.84,394,552.29,520.71,642.63,47.86,38.64,23.2138,2388.19,2388.18,8.4496,52
86,227,9070.37,8147.68,1422.58,1590.67,395,552.09,520.73,643.02,47.87,38.82,23.1902,2388.14,2388.15,8.4751,51
86,228,9073.2,8146.84,1412.81,1597.79,395,552.17,520.88,642.58,47.8,38.55,23.2119,2388.16,2388.14,8.461,50
86,229,9071.39,8147.53,1414.46,1597.14,394,552.51,520.52,642.83,47.62,38.52,23.1788,2388.12,2388.16,8.4614,49
86,230,9069.32,8146.51,1418.73,1592.23,396,552.43,520.63,642.67,47.74,38.7,23.1396,2388.17,2388.16,8.4885,48
86,231,9077.93,8152.24,1419.35,1593.29,395,553.37,520.59,643.53,47.67,38.65,23.3035,2388.15,2388.13,8.4775,47
86,232,9087.96,8149.11,1420.2,1595.26,395,552.71,520.49,643.19,47.68,38.69,23.3251,2388.08,2388.16,8.4699,46
86,233,9071.4,8144.75,1423.96,1590.3,395,552.57,519.76,642.9,47.71,38.79,23.1617,2388.15,2388.17,8.4914,45
86,234,9070.46,8147.92,1414.2,1598.45,393,552.04,521.03,642.92,47.63,38.5,23.1661,2388.13,2388.16,8.476,44
86,235,9075.84,8141.02,1421.7,1601.21,396,552.04,520.28,642.78,47.77,38.69,23.2233,2388.15,2388.2,8.4731,43
86,236,9076.4,8147.44,1422.84,1593.64,394,551.7,520.62,643.16,47.83,38.55,23.2421,2388.17,2388.21,8.4761,42
86,237,9074.08,8142.75,1420.16,1601.64,396,552.35,520.63,643.82,47.97,38.65,23.2031,2388.17,2388.16,8.4544,41
86,238,9070.39,8145.24,1422.31,1600.33,395,551.78,520.09,643.41,47.92,38.75,23.0651,2388.17,2388.14,8.4811,40
86,239,9069.76,8150.03,1415.36,1603.49,393,552.94,520.18,643.06,47.93,38.68,23.1756,2388.15,2388.19,8.523,39
86,240,9082.12,8146.69,1418.81,1599.81,396,552.57,520.65,643.54,47.89,38.72,23.1176,2388.18,2388.16,8.4755,38
86,241,9069.18,8152.43,1416.17,1594.91,395,552.42,520.69,643.37,47.68,38.57,23.1852,2388.23,2388.17,8.4971,37
86,242,9069.13,8152.2,1417.66,1591.71,396,552.26,520.03,642.89,48.1,38.52,23.1141,2388.11,2388.21,8.4936,36
86,243,9074.64,8148.74,1422.12,1597.74,394,552.4,520.49,643.04,47.91,38.73,23.1614,2388.2,2388.19,8.4936,35
86,244,9074.39,8145.3,1423.7,1596.3,395,552.6,520.64,643.64,47.97,38.8,23.2109,2388.18,2388.14,8.5288,34
86,245,9074.9,8154.23,1430.07,1595.58,394,551.43,520.35,642.86,47.84,38.66,23.2515,2388.2,2388.16,8.499,33
86,246,9074.32,8149.87,1425.29,1593.82,396,551.98,520.12,643.38,47.92,38.72,23.1081,2388.2,2388.26,8.4927,32
86,247,9080.25,8150.71,1422.69,1598.74,395,552.47,520.23,643.41,48.0,38.63,23.0771,2388.19,2388.19,8.4679,31
86,248,9070.15,8145.37,1418.77,1599.4,394,551.47,520.63,643.65,48.11,38.44,23.2283,2388.24,2388.19,8.4879,30
86,249,9083.39,8148.19,1426.69,1592.04,395,551.78,520.64,642.95,47.92,38.6,23.0484,2388.21,2388.18,8.531,29
86,250,9071.52,8154.23,1425.83,1602.16,395,552.71,520.11,643.11,48.11,38.62,23.111,2388.27,2388.2,8.511,28
86,251,9078.84,8150.31,1423.63,1593.66,395,551.67,520.3,643.05,47.87,38.78,23.1455,2388.21,2388.19,8.5326,27
86,252,9070.0,8149.42,1426.48,1600.03,396,552.38,520.86,643.19,48.12,38.63,23.1412,2388.22,2388.17,8.5191,26
86,253,9077.78,8144.03,1425.42,1592.47,395,552.58,520.35,643.5,47.89,38.55,23.1449,2388.2,2388.14,8.4767,25
86,254,9076.48,8147.42,1426.27,1599.47,395,552.45,519.96,643.46,47.93,38.57,23.1083,2388.24,2388.2,8.5071,24
86,255,9072.66,8149.66,1420.01,1603.44,397,552.63,519.91,643.23,47.97,38.57,23.1083,2388.19,2388.2,8.5189,23
86,256,9082.42,8145.49,1425.0,1597.27,396,552.34,520.59,643.35,48.07,38.48,23.1794,2388.2,2388.2,8.4506,22
86,257,9084.14,8146.49,1426.22,1599.85,397,552.22,519.77,642.78,47.97,38.55,23.043,2388.17,2388.19,8.5113,21
86,258,9079.05,8150.32,1424.3,1595.64,396,552.44,520.15,643.34,48.06,38.62,23.1034,2388.16,2388.17,8.5157,20
86,259,9077.9,8151.18,1434.24,1595.58,394,551.89,520.16,643.69,48.03,38.68,23.1161,2388.23,2388.2,8.4772,19
86,260,9074.77,8148.59,1422.68,1599.07,395,551.93,520.29,643.69,47.91,38.49,23.1917,2388.16,2388.27,8.5513,18
86,261,9082.84,8145.95,1432.76,1594.67,396,551.73,519.89,643.51,48.12,38.75,23.0505,2388.21,2388.24,8.4822,17
86,262,9077.97,8149.26,1425.12,1596.69,396,552.05,520.47,643.35,48.2,38.39,23.1939,2388.19,2388.2,8.536,16
86,263,9074.34,8145.61,1428.64,1603.81,395,552.14,519.38,643.55,48.07,38.51,23.0649,2388.24,2388.19,8.5344,15
86,264,9078.03,8153.93,1429.31,1599.01,396,551.89,519.68,643.79,48.28,38.63,23.02,2388.23,2388.21,8.4997,14
86,265,9081.06,8155.68,1418.99,1600.53,397,551.34,520.11,642.69,47.99,38.72,23.1122,2388.24,2388.24,8.4726,13
86,266,9082.13,8146.28,1424.4,1603.98,396,550.71,519.5,643.53,48.17,38.52,22.9519,2388.25,2388.19,8.4977,12
86,267,9079.52,8145.98,1426.99,1599.65,395,552.14,519.98,643.22,48.18,38.46,23.0526,2388.18,2388.21,8.4934,11
86,268,9080.34,8145.82,1427.86,1604.07,397,551.53,519.34,644.04,48.12,38.5,23.1791,2388.2,2388.23,8.5246,10
86,269,9087.0,8154.01,1426.76,1598.4,394,551.72,520.0,643.33,48.1,38.44,23.0689,2388.23,2388.25,8.5165,9
86,270,9078.26,8145.36,1430.28,1594.78,397,551.66,520.36,643.87,47.83,38.45,23.1465,2388.21,2388.29,8.5226,8
86,271,9075.57,8154.1,1427.6,1597.28,396,551.66,520.03,643.5,48.13,38.66,23.0933,2388.18,2388.21,8.5288,7
86,272,9078.87,8154.84,1431.44,1592.34,396,550.7,520.35,643.49,47.96,38.53,23.0076,2388.23,2388.25,8.527,6
86,273,9075.52,8156.72,1431.12,1601.97,395,551.44,520.02,643.19,48.1,38.67,23.0095,2388.16,2388.21,8.4782,5
86,274,9079.9,8153.15,1420.73,1599.22,396,551.59,519.8,643.82,48.07,38.47,23.0271,2388.22,2388.19,8.5043,4
86,275,9083.57,8153.33,1431.45,1600.49,396,552.3,519.62,643.5,48.24,38.52,23.0738,2388.23,2388.2,8.491,3
86,276,9070.18,8150.99,1425.38,1596.95,396,552.38,519.51,643.41,48.15,38.45,23.1261,2388.21,2388.23,8.5339,2
86,277,9084.43,8157.08,1431.26,1602.04,396,551.68,519.13,643.03,48.26,38.49,23.0981,2388.25,2388.26,8.522,1
